label,x,y,z
879,0.2095049,-0.04,0.0
880,0.2594059,-0.04,0.0
881,0.3093069,-0.04,0.0
882,0.3592079,-0.04,0.0
883,0.4091089,-0.04,0.0
884,0.4590099,-0.04,0.0
885,0.5089109,-0.04,0.0
886,0.5588119,-0.04,0.0
887,0.6087129,-0.04,0.0
888,0.6586139,-0.04,0.0
889,0.7085149,-0.04,0.0
890,0.7584158,-0.04,0.0
891,0.8083168,-0.04,0.0
892,0.8582178,-0.04,0.0
893,0.9081188,-0.04,0.0
894,0.9580198,-0.04,0.0
895,1.0079207,-0.04,0.0
896,1.0578218,-0.04,0.0
897,1.1077228,-0.04,0.0
898,1.1576238,-0.04,0.0
899,1.2075248,-0.04,0.0
900,1.2574258,-0.04,0.0
901,1.3073267,-0.04,0.0
902,1.3572277,-0.04,0.0
903,1.4071287,-0.04,0.0
904,1.4570297,-0.04,0.0
905,1.5069307,-0.04,0.0
906,1.5568317,-0.04,0.0
907,1.6067327,-0.04,0.0
908,1.6566336,-0.04,0.0
909,1.7065346,-0.04,0.0
910,1.7564356,-0.04,0.0
911,1.8063366,-0.04,0.0
912,1.8562376,-0.04,0.0
913,1.9061387,-0.04,0.0
914,1.9560395,-0.04,0.0
915,2.0059407,-0.04,0.0
916,2.0558417,-0.04,0.0
917,2.1057427,-0.04,0.0
918,2.1556435,-0.04,0.0
919,2.2055445,-0.04,0.0
920,2.2554455,-0.04,0.0
921,2.3053465,-0.04,0.0
922,2.3552475,-0.04,0.0
923,2.4051485,-0.04,0.0
924,2.4550495,-0.04,0.0
925,2.5049505,-0.04,0.0
926,2.5548515,-0.04,0.0
927,2.6047525,-0.04,0.0
928,2.6546535,-0.04,0.0
929,2.7045546,-0.04,0.0
930,2.7544553,-0.04,0.0
931,2.8043563,-0.04,0.0
932,2.8542573,-0.04,0.0
933,2.9041584,-0.04,0.0
934,2.9540594,-0.04,0.0
935,3.0039604,-0.04,0.0
936,3.0538614,-0.04,0.0
937,3.1037624,-0.04,0.0
938,3.1536634,-0.04,0.0
939,3.2035644,-0.04,0.0
940,3.2534654,-0.04,0.0
941,3.3033664,-0.04,0.0
942,3.3532674,-0.04,0.0
943,3.4031682,-0.04,0.0
944,3.4530692,-0.04,0.0
945,3.5029702,-0.04,0.0
946,3.5528712,-0.04,0.0
947,3.6027722,-0.04,0.0
948,3.6526732,-0.04,0.0
949,3.7025743,-0.04,0.0
950,3.7524753,-0.04,0.0
951,3.8023763,-0.04,0.0
952,3.8522773,-0.04,0.0
953,3.9021783,-0.04,0.0
954,3.9520793,-0.04,0.0
955,4.0019803,-0.04,0.0
956,4.0518813,-0.04,0.0
957,4.1017823,-0.04,0.0
958,4.1516833,-0.04,0.0
959,4.2015843,-0.04,0.0
960,4.2514853,-0.04,0.0
961,4.3013864,-0.04,0.0
962,4.3512874,-0.04,0.0
963,4.4011879,-0.04,0.0
964,4.4510889,-0.04,0.0
965,4.5009899,-0.04,0.0
966,4.5508909,-0.04,0.0
967,4.6007919,-0.04,0.0
968,4.6506929,-0.04,0.0
969,4.7005939,-0.04,0.0
970,4.750495,-0.04,0.0
971,4.800396,-0.04,0.0
972,4.850297,-0.04,0.0
973,4.900198,-0.04,0.0
974,4.950099,-0.04,0.0
975,5.0,-0.04,0.0
976,5.049901,-0.04,0.0
977,5.099802,-0.04,0.0
978,5.149703,-0.04,0.0
979,5.199604,-0.04,0.0
980,5.249505,-0.04,0.0
981,5.2994061,-0.04,0.0
982,5.3493071,-0.04,0.0
983,5.3992081,-0.04,0.0
984,5.4491091,-0.04,0.0
985,5.4990101,-0.04,0.0
986,5.5489111,-0.04,0.0
987,5.5988121,-0.04,0.0
988,5.6487126,-0.04,0.0
989,5.6986136,-0.04,0.0
990,5.7485147,-0.04,0.0
991,5.7984157,-0.04,0.0
992,5.8483167,-0.04,0.0
993,5.8982177,-0.04,0.0
994,5.9481187,-0.04,0.0
995,5.9980197,-0.04,0.0
996,6.0479207,-0.04,0.0
997,6.0978217,-0.04,0.0
998,6.1477227,-0.04,0.0
999,6.1976237,-0.04,0.0
1000,6.2475247,-0.04,0.0
1001,6.2974257,-0.04,0.0
1002,6.3473268,-0.04,0.0
1003,6.3972278,-0.04,0.0
1004,6.4471288,-0.04,0.0
1005,6.4970298,-0.04,0.0
1006,6.5469308,-0.04,0.0
1007,6.5968318,-0.04,0.0
1008,6.6467328,-0.04,0.0
1009,6.6966338,-0.04,0.0
1010,6.7465348,-0.04,0.0
1011,6.7964358,-0.04,0.0
1012,6.8463368,-0.04,0.0
1013,6.8962379,-0.04,0.0
1014,6.9461384,-0.04,0.0
1015,6.9960394,-0.04,0.0
1016,7.0459404,-0.04,0.0
1017,7.0958414,-0.04,0.0
1018,7.1457424,-0.04,0.0
1019,7.1956434,-0.04,0.0
1020,7.2455444,-0.04,0.0
1021,7.2954454,-0.04,0.0
1022,7.3453465,-0.04,0.0
1023,7.3952475,-0.04,0.0
1024,7.4451485,-0.04,0.0
1025,7.4950495,-0.04,0.0
1026,7.5449505,-0.04,0.0
1027,7.5948515,-0.04,0.0
1028,7.6447525,-0.04,0.0
1029,7.6946535,-0.04,0.0
1030,7.7445545,-0.04,0.0
1031,7.7944555,-0.04,0.0
1032,7.8443565,-0.04,0.0
1033,7.8942575,-0.04,0.0
1034,7.9441586,-0.04,0.0
1035,7.9940596,-0.04,0.0
1036,8.0439606,-0.04,0.0
1037,8.0938616,-0.04,0.0
1038,8.1437626,-0.04,0.0
1039,8.1936636,-0.04,0.0
1040,8.2435646,-0.04,0.0
1041,8.2934656,-0.04,0.0
1042,8.3433666,-0.04,0.0
1043,8.3932676,-0.04,0.0
1044,8.4431686,-0.04,0.0
1045,8.4930696,-0.04,0.0
1046,8.5429707,-0.04,0.0
1047,8.5928717,-0.04,0.0
1048,8.6427727,-0.04,0.0
1049,8.6926737,-0.04,0.0
1050,8.7425747,-0.04,0.0
1051,8.7924757,-0.04,0.0
1052,8.8423767,-0.04,0.0
1053,8.8922768,-0.04,0.0
1054,8.9421778,-0.04,0.0
1055,8.9920788,-0.04,0.0
1056,9.0419798,-0.04,0.0
1057,9.0918808,-0.04,0.0
1058,9.1417818,-0.04,0.0
1059,9.1916828,-0.04,0.0
1060,9.2415838,-0.04,0.0
1061,9.2914848,-0.04,0.0
1062,9.3413858,-0.04,0.0
1063,9.3912868,-0.04,0.0
1064,9.4411879,-0.04,0.0
1065,9.4910889,-0.04,0.0
1066,9.5409899,-0.04,0.0
1067,9.5908909,-0.04,0.0
1068,9.6407919,-0.04,0.0
1069,9.6906929,-0.04,0.0
1070,9.7405939,-0.04,0.0
1071,9.7904949,-0.04,0.0
1072,9.8403959,-0.04,0.0
1073,9.8902969,-0.04,0.0
1074,9.9401979,-0.04,0.0
1075,9.990099,-0.04,0.0
1076,10.04,-0.04,0.03
1077,10.04,-0.04,0.06
1078,9.990099,-0.04,0.09
1079,9.9401979,-0.04,0.09
1080,9.8902969,-0.04,0.09
1081,9.8403959,-0.04,0.09
1082,9.7904949,-0.04,0.09
1083,9.7405939,-0.04,0.09
1084,9.6906929,-0.04,0.09
1085,9.6407919,-0.04,0.09
1086,9.5908909,-0.04,0.09
1087,9.5409899,-0.04,0.09
1088,9.4910889,-0.04,0.09
1089,9.4411879,-0.04,0.09
1090,9.3912868,-0.04,0.09
1091,9.3413858,-0.04,0.09
1092,9.2914848,-0.04,0.09
1093,9.2415838,-0.04,0.09
1094,9.1916828,-0.04,0.09
1095,9.1417818,-0.04,0.09
1096,9.0918808,-0.04,0.09
1097,9.0419798,-0.04,0.09
1098,8.9920788,-0.04,0.09
1099,8.9421778,-0.04,0.09
1100,8.8922768,-0.04,0.09
1101,8.8423767,-0.04,0.09
1102,8.7924757,-0.04,0.09
1103,8.7425747,-0.04,0.09
1104,8.6926737,-0.04,0.09
1105,8.6427727,-0.04,0.09
1106,8.5928717,-0.04,0.09
1107,8.5429707,-0.04,0.09
1108,8.4930696,-0.04,0.09
1109,8.4431686,-0.04,0.09
1110,8.3932676,-0.04,0.09
1111,8.3433666,-0.04,0.09
1112,8.2934656,-0.04,0.09
1113,8.2435646,-0.04,0.09
1114,8.1936636,-0.04,0.09
1115,8.1437626,-0.04,0.09
1116,8.0938616,-0.04,0.09
1117,8.0439606,-0.04,0.09
1118,7.9940596,-0.04,0.09
1119,7.9441586,-0.04,0.09
1120,7.8942575,-0.04,0.09
1121,7.8443565,-0.04,0.09
1122,7.7944555,-0.04,0.09
1123,7.7445545,-0.04,0.09
1124,7.6946535,-0.04,0.09
1125,7.6447525,-0.04,0.09
1126,7.5948515,-0.04,0.09
1127,7.5449505,-0.04,0.09
1128,7.4950495,-0.04,0.09
1129,7.4451485,-0.04,0.09
1130,7.3952475,-0.04,0.09
1131,7.3453465,-0.04,0.09
1132,7.2954454,-0.04,0.09
1133,7.2455444,-0.04,0.09
1134,7.1956434,-0.04,0.09
1135,7.1457424,-0.04,0.09
1136,7.0958414,-0.04,0.09
1137,7.0459404,-0.04,0.09
1138,6.9960394,-0.04,0.09
1139,6.9461384,-0.04,0.09
1140,6.8962379,-0.04,0.09
1141,6.8463368,-0.04,0.09
1142,6.7964358,-0.04,0.09
1143,6.7465348,-0.04,0.09
1144,6.6966338,-0.04,0.09
1145,6.6467328,-0.04,0.09
1146,6.5968318,-0.04,0.09
1147,6.5469308,-0.04,0.09
1148,6.4970298,-0.04,0.09
1149,6.4471288,-0.04,0.09
1150,6.3972278,-0.04,0.09
1151,6.3473268,-0.04,0.09
1152,6.2974257,-0.04,0.09
1153,6.2475247,-0.04,0.09
1154,6.1976237,-0.04,0.09
1155,6.1477227,-0.04,0.09
1156,6.0978217,-0.04,0.09
1157,6.0479207,-0.04,0.09
1158,5.9980197,-0.04,0.09
1159,5.9481187,-0.04,0.09
1160,5.8982177,-0.04,0.09
1161,5.8483167,-0.04,0.09
1162,5.7984157,-0.04,0.09
1163,5.7485147,-0.04,0.09
1164,5.6986136,-0.04,0.09
1165,5.6487126,-0.04,0.09
1166,5.5988121,-0.04,0.09
1167,5.5489111,-0.04,0.09
1168,5.4990101,-0.04,0.09
1169,5.4491091,-0.04,0.09
1170,5.3992081,-0.04,0.09
1171,5.3493071,-0.04,0.09
1172,5.2994061,-0.04,0.09
1173,5.249505,-0.04,0.09
1174,5.199604,-0.04,0.09
1175,5.149703,-0.04,0.09
1176,5.099802,-0.04,0.09
1177,5.049901,-0.04,0.09
1178,5.0,-0.04,0.09
1179,4.950099,-0.04,0.09
1180,4.900198,-0.04,0.09
1181,4.850297,-0.04,0.09
1182,4.800396,-0.04,0.09
1183,4.750495,-0.04,0.09
1184,4.7005939,-0.04,0.09
1185,4.6506929,-0.04,0.09
1186,4.6007919,-0.04,0.09
1187,4.5508909,-0.04,0.09
1188,4.5009899,-0.04,0.09
1189,4.4510889,-0.04,0.09
1190,4.4011879,-0.04,0.09
1191,4.3512874,-0.04,0.09
1192,4.3013864,-0.04,0.09
1193,4.2514853,-0.04,0.09
1194,4.2015843,-0.04,0.09
1195,4.1516833,-0.04,0.09
1196,4.1017823,-0.04,0.09
1197,4.0518813,-0.04,0.09
1198,4.0019803,-0.04,0.09
1199,3.9520793,-0.04,0.09
1200,3.9021783,-0.04,0.09
1201,3.8522773,-0.04,0.09
1202,3.8023763,-0.04,0.09
1203,3.7524753,-0.04,0.09
1204,3.7025743,-0.04,0.09
1205,3.6526732,-0.04,0.09
1206,3.6027722,-0.04,0.09
1207,3.5528712,-0.04,0.09
1208,3.5029702,-0.04,0.09
1209,3.4530692,-0.04,0.09
1210,3.4031682,-0.04,0.09
1211,3.3532674,-0.04,0.09
1212,3.3033664,-0.04,0.09
1213,3.2534654,-0.04,0.09
1214,3.2035644,-0.04,0.09
1215,3.1536634,-0.04,0.09
1216,3.1037624,-0.04,0.09
1217,3.0538614,-0.04,0.09
1218,3.0039604,-0.04,0.09
1219,2.9540594,-0.04,0.09
1220,2.9041584,-0.04,0.09
1221,2.8542573,-0.04,0.09
1222,2.8043563,-0.04,0.09
1223,2.7544553,-0.04,0.09
1224,2.7045546,-0.04,0.09
1225,2.6546535,-0.04,0.09
1226,2.6047525,-0.04,0.09
1227,2.5548515,-0.04,0.09
1228,2.5049505,-0.04,0.09
1229,2.4550495,-0.04,0.09
1230,2.4051485,-0.04,0.09
1231,2.3552475,-0.04,0.09
1232,2.3053465,-0.04,0.09
1233,2.2554455,-0.04,0.09
1234,2.2055445,-0.04,0.09
1235,2.1556435,-0.04,0.09
1236,2.1057427,-0.04,0.09
1237,2.0558417,-0.04,0.09
1238,2.0059407,-0.04,0.09
1239,1.9560395,-0.04,0.09
1240,1.9061387,-0.04,0.09
1241,1.8562376,-0.04,0.09
1242,1.8063366,-0.04,0.09
1243,1.7564356,-0.04,0.09
1244,1.7065346,-0.04,0.09
1245,1.6566336,-0.04,0.09
1246,1.6067327,-0.04,0.09
1247,1.5568317,-0.04,0.09
1248,1.5069307,-0.04,0.09
1249,1.4570297,-0.04,0.09
1250,1.4071287,-0.04,0.09
1251,1.3572277,-0.04,0.09
1252,1.3073267,-0.04,0.09
1253,1.2574258,-0.04,0.09
1254,1.2075248,-0.04,0.09
1255,1.1576238,-0.04,0.09
1256,1.1077228,-0.04,0.09
1257,1.0578218,-0.04,0.09
1258,1.0079207,-0.04,0.09
1259,0.9580198,-0.04,0.09
1260,0.9081188,-0.04,0.09
1261,0.8582178,-0.04,0.09
1262,0.8083168,-0.04,0.09
1263,0.7584158,-0.04,0.09
1264,0.7085149,-0.04,0.09
1265,0.6586139,-0.04,0.09
1266,0.6087129,-0.04,0.09
1267,0.5588119,-0.04,0.09
1268,0.5089109,-0.04,0.09
1269,0.4590099,-0.04,0.09
1270,0.4091089,-0.04,0.09
1271,0.3592079,-0.04,0.09
1272,0.3093069,-0.04,0.09
1273,0.2594059,-0.04,0.09
1274,0.2095049,-0.04,0.09
1275,0.159604,-0.04,0.09
1276,0.109703,-0.04,0.09
1277,0.059802,-0.04,0.09
1278,0.009901,-0.04,0.09
1279,-0.04,-0.04,0.06
1280,-0.04,-0.04,0.03
1281,0.009901,-0.04,-0.3
1282,0.059802,-0.04,-0.3
1283,0.109703,-0.04,-0.3
1284,0.159604,-0.04,-0.3
1285,0.2095049,-0.04,-0.3
1286,0.2594059,-0.04,-0.3
1287,0.3093069,-0.04,-0.3
1288,0.3592079,-0.04,-0.3
1289,0.4091089,-0.04,-0.3
1290,0.4590099,-0.04,-0.3
1291,0.5089109,-0.04,-0.3
1292,0.5588119,-0.04,-0.3
1293,0.6087129,-0.04,-0.3
1294,0.6586139,-0.04,-0.3
1295,0.7085149,-0.04,-0.3
1296,0.7584158,-0.04,-0.3
1297,0.8083168,-0.04,-0.3
1298,0.8582178,-0.04,-0.3
1299,0.9081188,-0.04,-0.3
1300,0.9580198,-0.04,-0.3
1301,1.0079207,-0.04,-0.3
1302,1.0578218,-0.04,-0.3
1303,1.1077228,-0.04,-0.3
1304,1.1576238,-0.04,-0.3
1305,1.2075248,-0.04,-0.3
1306,1.2574258,-0.04,-0.3
1307,1.3073267,-0.04,-0.3
1308,1.3572277,-0.04,-0.3
1309,1.4071287,-0.04,-0.3
1310,1.4570297,-0.04,-0.3
1311,1.5069307,-0.04,-0.3
1312,1.5568317,-0.04,-0.3
1313,1.6067327,-0.04,-0.3
1314,1.6566336,-0.04,-0.3
1315,1.7065346,-0.04,-0.3
1316,1.7564356,-0.04,-0.3
1317,1.8063366,-0.04,-0.3
1318,1.8562376,-0.04,-0.3
1319,1.9061387,-0.04,-0.3
1320,1.9560395,-0.04,-0.3
1321,2.0059407,-0.04,-0.3
1322,2.0558417,-0.04,-0.3
1323,2.1057427,-0.04,-0.3
1324,2.1556435,-0.04,-0.3
1325,2.2055445,-0.04,-0.3
1326,2.2554455,-0.04,-0.3
1327,2.3053465,-0.04,-0.3
1328,2.3552475,-0.04,-0.3
1329,2.4051485,-0.04,-0.3
1330,2.4550495,-0.04,-0.3
1331,2.5049505,-0.04,-0.3
1332,2.5548515,-0.04,-0.3
1333,2.6047525,-0.04,-0.3
1334,2.6546535,-0.04,-0.3
1335,2.7045546,-0.04,-0.3
1336,2.7544553,-0.04,-0.3
1337,2.8043563,-0.04,-0.3
1338,2.8542573,-0.04,-0.3
1339,2.9041584,-0.04,-0.3
1340,2.9540594,-0.04,-0.3
1341,3.0039604,-0.04,-0.3
1342,3.0538614,-0.04,-0.3
1343,3.1037624,-0.04,-0.3
1344,3.1536634,-0.04,-0.3
1345,3.2035644,-0.04,-0.3
1346,3.2534654,-0.04,-0.3
1347,3.3033664,-0.04,-0.3
1348,3.3532674,-0.04,-0.3
1349,3.4031682,-0.04,-0.3
1350,3.4530692,-0.04,-0.3
1351,3.5029702,-0.04,-0.3
1352,3.5528712,-0.04,-0.3
1353,3.6027722,-0.04,-0.3
1354,3.6526732,-0.04,-0.3
1355,3.7025743,-0.04,-0.3
1356,3.7524753,-0.04,-0.3
1357,3.8023763,-0.04,-0.3
1358,3.8522773,-0.04,-0.3
1359,3.9021783,-0.04,-0.3
1360,3.9520793,-0.04,-0.3
1361,4.0019803,-0.04,-0.3
1362,4.0518813,-0.04,-0.3
1363,4.1017823,-0.04,-0.3
1364,4.1516833,-0.04,-0.3
1365,4.2015843,-0.04,-0.3
1366,4.2514853,-0.04,-0.3
1367,4.3013864,-0.04,-0.3
1368,4.3512874,-0.04,-0.3
1369,4.4011879,-0.04,-0.3
1370,4.4510889,-0.04,-0.3
1371,4.5009899,-0.04,-0.3
1372,4.5508909,-0.04,-0.3
1373,4.6007919,-0.04,-0.3
1374,4.6506929,-0.04,-0.3
1375,4.7005939,-0.04,-0.3
1376,4.750495,-0.04,-0.3
1377,4.800396,-0.04,-0.3
1378,4.850297,-0.04,-0.3
1379,4.900198,-0.04,-0.3
1380,4.950099,-0.04,-0.3
1381,5.0,-0.04,-0.3
1382,5.049901,-0.04,-0.3
1383,5.099802,-0.04,-0.3
1384,5.149703,-0.04,-0.3
1385,5.199604,-0.04,-0.3
1386,5.249505,-0.04,-0.3
1387,5.2994061,-0.04,-0.3
1388,5.3493071,-0.04,-0.3
1389,5.3992081,-0.04,-0.3
1390,5.4491091,-0.04,-0.3
1391,5.4990101,-0.04,-0.3
1392,5.5489111,-0.04,-0.3
1393,5.5988121,-0.04,-0.3
1394,5.6487126,-0.04,-0.3
1395,5.6986136,-0.04,-0.3
1396,5.7485147,-0.04,-0.3
1397,5.7984157,-0.04,-0.3
1398,5.8483167,-0.04,-0.3
1399,5.8982177,-0.04,-0.3
1400,5.9481187,-0.04,-0.3
1401,5.9980197,-0.04,-0.3
1402,6.0479207,-0.04,-0.3
1403,6.0978217,-0.04,-0.3
1404,6.1477227,-0.04,-0.3
1405,6.1976237,-0.04,-0.3
1406,6.2475247,-0.04,-0.3
1407,6.2974257,-0.04,-0.3
1408,6.3473268,-0.04,-0.3
1409,6.3972278,-0.04,-0.3
1410,6.4471288,-0.04,-0.3
1411,6.4970298,-0.04,-0.3
1412,6.5469308,-0.04,-0.3
1413,6.5968318,-0.04,-0.3
1414,6.6467328,-0.04,-0.3
1415,6.6966338,-0.04,-0.3
1416,6.7465348,-0.04,-0.3
1417,6.7964358,-0.04,-0.3
1418,6.8463368,-0.04,-0.3
1419,6.8962379,-0.04,-0.3
1420,6.9461384,-0.04,-0.3
1421,6.9960394,-0.04,-0.3
1422,7.0459404,-0.04,-0.3
1423,7.0958414,-0.04,-0.3
1424,7.1457424,-0.04,-0.3
1425,7.1956434,-0.04,-0.3
1426,7.2455444,-0.04,-0.3
1427,7.2954454,-0.04,-0.3
1428,7.3453465,-0.04,-0.3
1429,7.3952475,-0.04,-0.3
1430,7.4451485,-0.04,-0.3
1431,7.4950495,-0.04,-0.3
1432,7.5449505,-0.04,-0.3
1433,7.5948515,-0.04,-0.3
1434,7.6447525,-0.04,-0.3
1435,7.6946535,-0.04,-0.3
1436,7.7445545,-0.04,-0.3
1437,7.7944555,-0.04,-0.3
1438,7.8443565,-0.04,-0.3
1439,7.8942575,-0.04,-0.3
1440,7.9441586,-0.04,-0.3
1441,7.9940596,-0.04,-0.3
1442,8.0439606,-0.04,-0.3
1443,8.0938616,-0.04,-0.3
1444,8.1437626,-0.04,-0.3
1445,8.1936636,-0.04,-0.3
1446,8.2435646,-0.04,-0.3
1447,8.2934656,-0.04,-0.3
1448,8.3433666,-0.04,-0.3
1449,8.3932676,-0.04,-0.3
1450,8.4431686,-0.04,-0.3
1451,8.4930696,-0.04,-0.3
1452,8.5429707,-0.04,-0.3
1453,8.5928717,-0.04,-0.3
1454,8.6427727,-0.04,-0.3
1455,8.6926737,-0.04,-0.3
1456,8.7425747,-0.04,-0.3
1457,8.7924757,-0.04,-0.3
1458,8.8423767,-0.04,-0.3
1459,8.8922768,-0.04,-0.3
1460,8.9421778,-0.04,-0.3
1461,8.9920788,-0.04,-0.3
1462,9.0419798,-0.04,-0.3
1463,9.0918808,-0.04,-0.3
1464,9.1417818,-0.04,-0.3
1465,9.1916828,-0.04,-0.3
1466,9.2415838,-0.04,-0.3
1467,9.2914848,-0.04,-0.3
1468,9.3413858,-0.04,-0.3
1469,9.3912868,-0.04,-0.3
1470,9.4411879,-0.04,-0.3
1471,9.4910889,-0.04,-0.3
1472,9.5409899,-0.04,-0.3
1473,9.5908909,-0.04,-0.3
1474,9.6407919,-0.04,-0.3
1475,9.6906929,-0.04,-0.3
1476,9.7405939,-0.04,-0.3
1477,9.7904949,-0.04,-0.3
1478,9.8403959,-0.04,-0.3
1479,9.8902969,-0.04,-0.3
1480,9.9401979,-0.04,-0.3
1481,9.990099,-0.04,-0.3
1482,10.04,-0.04,-0.2416926
1483,10.04,-0.04,-0.1894983
1484,10.04,-0.04,-0.1427761
1485,10.04,-0.04,-0.1009525
1486,10.04,-0.04,-0.0635136
1487,10.04,-0.04,-0.03
1488,-0.04,-0.04,-0.03
1489,-0.04,-0.04,-0.0635136
1490,-0.04,-0.04,-0.1009525
1491,-0.04,-0.04,-0.1427761
1492,-0.04,-0.04,-0.1894983
1493,-0.04,-0.04,-0.2416926
1494,-0.04,-0.02,-0.3
1495,10.04,-0.02,-0.3
1496,0.009901,0.0,-0.3
1497,0.059802,0.0,-0.3
1498,0.109703,0.0,-0.3
1499,0.159604,0.0,-0.3
1500,0.2095049,0.0,-0.3
1501,0.2594059,0.0,-0.3
1502,0.3093069,0.0,-0.3
1503,0.3592079,0.0,-0.3
1504,0.4091089,0.0,-0.3
1505,0.4590099,0.0,-0.3
1506,0.5089109,0.0,-0.3
1507,0.5588119,0.0,-0.3
1508,0.6087129,0.0,-0.3
1509,0.6586139,0.0,-0.3
1510,0.7085149,0.0,-0.3
1511,0.7584158,0.0,-0.3
1512,0.8083168,0.0,-0.3
1513,0.8582178,0.0,-0.3
1514,0.9081188,0.0,-0.3
1515,0.9580198,0.0,-0.3
1516,1.0079207,0.0,-0.3
1517,1.0578218,0.0,-0.3
1518,1.1077228,0.0,-0.3
1519,1.1576238,0.0,-0.3
1520,1.2075248,0.0,-0.3
1521,1.2574258,0.0,-0.3
1522,1.3073267,0.0,-0.3
1523,1.3572277,0.0,-0.3
1524,1.4071287,0.0,-0.3
1525,1.4570297,0.0,-0.3
1526,1.5069307,0.0,-0.3
1527,1.5568317,0.0,-0.3
1528,1.6067327,0.0,-0.3
1529,1.6566336,0.0,-0.3
1530,1.7065346,0.0,-0.3
1531,1.7564356,0.0,-0.3
1532,1.8063366,0.0,-0.3
1533,1.8562376,0.0,-0.3
1534,1.9061387,0.0,-0.3
1535,1.9560395,0.0,-0.3
1536,2.0059407,0.0,-0.3
1537,2.0558417,0.0,-0.3
1538,2.1057427,0.0,-0.3
1539,2.1556435,0.0,-0.3
1540,2.2055445,0.0,-0.3
1541,2.2554455,0.0,-0.3
1542,2.3053465,0.0,-0.3
1543,2.3552475,0.0,-0.3
1544,2.4051485,0.0,-0.3
1545,2.4550495,0.0,-0.3
1546,2.5049505,0.0,-0.3
1547,2.5548515,0.0,-0.3
1548,2.6047525,0.0,-0.3
1549,2.6546535,0.0,-0.3
1550,2.7045546,0.0,-0.3
1551,2.7544553,0.0,-0.3
1552,2.8043563,0.0,-0.3
1553,2.8542573,0.0,-0.3
1554,2.9041584,0.0,-0.3
1555,2.9540594,0.0,-0.3
1556,3.0039604,0.0,-0.3
1557,3.0538614,0.0,-0.3
1558,3.1037624,0.0,-0.3
1559,3.1536634,0.0,-0.3
1560,3.2035644,0.0,-0.3
1561,3.2534654,0.0,-0.3
1562,3.3033664,0.0,-0.3
1563,3.3532674,0.0,-0.3
1564,3.4031682,0.0,-0.3
1565,3.4530692,0.0,-0.3
1566,3.5029702,0.0,-0.3
1567,3.5528712,0.0,-0.3
1568,3.6027722,0.0,-0.3
1569,3.6526732,0.0,-0.3
1570,3.7025743,0.0,-0.3
1571,3.7524753,0.0,-0.3
1572,3.8023763,0.0,-0.3
1573,3.8522773,0.0,-0.3
1574,3.9021783,0.0,-0.3
1575,3.9520793,0.0,-0.3
1576,4.0019803,0.0,-0.3
1577,4.0518813,0.0,-0.3
1578,4.1017823,0.0,-0.3
1579,4.1516833,0.0,-0.3
1580,4.2015843,0.0,-0.3
1581,4.2514853,0.0,-0.3
1582,4.3013864,0.0,-0.3
1583,4.3512874,0.0,-0.3
1584,4.4011879,0.0,-0.3
1585,4.4510889,0.0,-0.3
1586,4.5009899,0.0,-0.3
1587,4.5508909,0.0,-0.3
1588,4.6007919,0.0,-0.3
1589,4.6506929,0.0,-0.3
1590,4.7005939,0.0,-0.3
1591,4.750495,0.0,-0.3
1592,4.800396,0.0,-0.3
1593,4.850297,0.0,-0.3
1594,4.900198,0.0,-0.3
1595,4.950099,0.0,-0.3
1596,5.0,0.0,-0.3
1597,5.049901,0.0,-0.3
1598,5.099802,0.0,-0.3
1599,5.149703,0.0,-0.3
1600,5.199604,0.0,-0.3
1601,5.249505,0.0,-0.3
1602,5.2994061,0.0,-0.3
1603,5.3493071,0.0,-0.3
1604,5.3992081,0.0,-0.3
1605,5.4491091,0.0,-0.3
1606,5.4990101,0.0,-0.3
1607,5.5489111,0.0,-0.3
1608,5.5988121,0.0,-0.3
1609,5.6487126,0.0,-0.3
1610,5.6986136,0.0,-0.3
1611,5.7485147,0.0,-0.3
1612,5.7984157,0.0,-0.3
1613,5.8483167,0.0,-0.3
1614,5.8982177,0.0,-0.3
1615,5.9481187,0.0,-0.3
1616,5.9980197,0.0,-0.3
1617,6.0479207,0.0,-0.3
1618,6.0978217,0.0,-0.3
1619,6.1477227,0.0,-0.3
1620,6.1976237,0.0,-0.3
1621,6.2475247,0.0,-0.3
1622,6.2974257,0.0,-0.3
1623,6.3473268,0.0,-0.3
1624,6.3972278,0.0,-0.3
1625,6.4471288,0.0,-0.3
1626,6.4970298,0.0,-0.3
1627,6.5469308,0.0,-0.3
1628,6.5968318,0.0,-0.3
1629,6.6467328,0.0,-0.3
1630,6.6966338,0.0,-0.3
1631,6.7465348,0.0,-0.3
1632,6.7964358,0.0,-0.3
1633,6.8463368,0.0,-0.3
1634,6.8962379,0.0,-0.3
1635,6.9461384,0.0,-0.3
1636,6.9960394,0.0,-0.3
1637,7.0459404,0.0,-0.3
1638,7.0958414,0.0,-0.3
1639,7.1457424,0.0,-0.3
1640,7.1956434,0.0,-0.3
1641,7.2455444,0.0,-0.3
1642,7.2954454,0.0,-0.3
1643,7.3453465,0.0,-0.3
1644,7.3952475,0.0,-0.3
1645,7.4451485,0.0,-0.3
1646,7.4950495,0.0,-0.3
1647,7.5449505,0.0,-0.3
1648,7.5948515,0.0,-0.3
1649,7.6447525,0.0,-0.3
1650,7.6946535,0.0,-0.3
1651,7.7445545,0.0,-0.3
1652,7.7944555,0.0,-0.3
1653,7.8443565,0.0,-0.3
1654,7.8942575,0.0,-0.3
